Emp_Id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
IND24741,56%,76%,4,206,2,1,0,0,support,low
IND25658,13%,49%,6,227,4,0,0,0,technical,medium
IND25472,39%,100%,5,204,5,1,0,0,management,medium
IND12772,94%,48%,4,218,3,0,0,0,marketing,medium
IND07252,63%,61%,3,205,2,0,0,0,marketing,medium
IND24469,75%,63%,4,261,3,1,0,0,marketing,low
IND22877,70%,83%,3,159,3,0,0,0,sales,low
IND01387,28%,83%,4,162,3,0,0,0,sales,low
IND28227,77%,42%,4,98,2,0,0,0,sales,low
IND08476,79%,64%,4,263,2,0,0,0,sales,low
IND0462,51%,46%,3,176,3,0,0,0,sales,low
IND05934,96%,99%,4,233,3,0,0,0,sales,low
IND29402,72%,99%,4,156,2,1,0,0,sales,low
IND36304,97%,100%,3,198,2,0,0,0,sales,low
IND13233,55%,90%,4,191,3,0,0,0,sales,low
IND19799,32%,45%,2,188,3,0,0,0,sales,low
IND21315,78%,65%,3,157,2,0,0,0,sales,low
IND15671,17%,57%,5,286,3,0,0,0,sales,low
IND34524,88%,50%,4,216,2,0,0,0,sales,low
IND42368,97%,50%,3,188,3,1,0,0,sales,low
IND15902,74%,86%,5,153,2,0,0,0,sales,low
IND24700,26%,45%,5,187,2,0,0,0,sales,low
IND32225,87%,92%,4,141,3,0,0,0,sales,low
IND16313,29%,47%,5,139,4,0,0,0,sales,low
IND28168,91%,95%,3,189,2,0,0,0,sales,low
IND18156,71%,77%,3,193,3,1,0,0,accounting,low
IND41663,60%,63%,3,182,3,0,0,0,accounting,medium
IND0378,50%,61%,4,135,3,0,0,0,accounting,medium
IND28716,49%,85%,4,238,2,0,0,0,hr,medium
IND03627,53%,92%,3,199,2,0,0,0,hr,medium
IND23997,42%,38%,2,115,3,0,0,0,hr,medium
IND28176,53%,82%,3,133,3,0,0,0,hr,medium
IND37768,34%,62%,4,158,2,0,0,0,technical,medium
IND04108,68%,51%,5,158,3,0,0,0,technical,medium
IND38359,56%,77%,5,238,4,0,0,0,technical,medium
IND13129,72%,71%,3,242,2,0,0,0,technical,medium
IND13273,76%,55%,4,250,3,0,0,0,technical,medium
IND29194,87%,57%,4,175,2,0,0,0,technical,medium
IND06604,97%,63%,3,270,4,1,0,0,technical,high
IND17822,80%,62%,3,171,3,0,0,0,technical,low
IND16037,67%,81%,5,175,6,1,0,0,technical,medium
IND07809,60%,97%,5,145,2,0,0,0,technical,medium
IND02959,88%,50%,3,170,3,0,0,0,technical,medium
IND17317,64%,74%,3,267,2,0,0,0,support,medium
IND26008,85%,70%,3,188,2,0,0,0,support,low
IND06977,90%,48%,3,213,3,0,0,0,support,low
IND15340,76%,84%,5,249,3,0,0,0,support,low
IND15832,55%,66%,3,134,3,0,0,0,support,low
IND31184,76%,77%,5,234,3,0,0,0,support,low
IND34152,87%,72%,3,201,3,0,0,0,support,low
IND03031,80%,82%,3,178,3,0,0,0,support,low
IND16069,54%,68%,4,183,2,0,0,0,support,low
IND37629,84%,91%,4,207,3,0,0,0,support,low
IND40968,85%,64%,4,147,3,0,0,0,support,low
IND04354,95%,49%,3,188,3,0,0,0,technical,low
IND24781,48%,56%,3,229,3,0,0,0,technical,low
IND21459,53%,77%,2,271,2,0,0,0,technical,low
IND27298,80%,82%,4,175,2,0,0,0,management,low
IND43552,40%,46%,2,109,3,0,0,0,IT,low
IND02398,76%,69%,4,253,3,0,0,0,IT,low
IND16008,99%,64%,3,174,4,0,0,0,IT,low
IND21048,49%,64%,3,142,4,0,0,0,IT,low
IND24362,94%,71%,3,175,3,0,0,0,IT,low
IND39235,54%,73%,4,266,3,0,0,0,product_mng,low
IND02814,13%,93%,4,253,5,1,0,0,product_mng,low
IND21509,91%,84%,3,237,2,0,0,0,product_mng,medium
IND14026,73%,56%,3,215,3,0,0,0,product_mng,medium
IND14705,65%,97%,3,171,3,0,0,0,IT,medium
IND01078,23%,51%,6,194,4,1,0,0,RandD,medium
IND03402,23%,88%,5,238,6,0,0,0,RandD,medium
IND16998,89%,51%,3,249,3,0,0,0,RandD,medium
IND15122,81%,80%,3,183,2,1,0,0,RandD,medium
IND31795,51%,74%,3,271,4,0,0,0,RandD,medium
IND36858,35%,81%,6,256,3,0,0,0,RandD,medium
IND41603,49%,66%,3,169,3,0,0,0,marketing,medium
IND41671,51%,80%,3,254,2,0,0,0,sales,medium
IND17401,66%,86%,4,112,6,0,0,0,accounting,medium
IND21634,74%,96%,5,222,2,0,0,0,support,high
IND03635,57%,96%,4,177,2,0,0,0,technical,low
IND34606,80%,74%,5,181,4,1,0,0,management,medium
IND16610,79%,84%,4,144,2,1,0,0,marketing,medium
IND28263,74%,94%,4,255,4,0,0,0,marketing,medium
IND16297,74%,80%,3,219,2,0,0,0,marketing,medium
IND19688,40%,100%,6,206,2,0,0,0,sales,low
IND01087,14%,71%,2,155,3,0,0,0,sales,low
IND29864,83%,87%,5,248,3,0,0,0,sales,low
IND44292,76%,52%,4,259,2,0,0,0,sales,low
IND08165,80%,80%,3,271,4,0,0,0,sales,low
IND08380,95%,38%,2,103,3,0,0,0,sales,low
IND33608,88%,76%,4,159,4,1,0,0,sales,low
IND26406,92%,85%,4,184,3,0,0,0,sales,low
IND38445,16%,88%,4,201,6,0,0,0,sales,medium
IND44502,70%,63%,3,157,4,0,0,0,sales,medium
IND35830,71%,93%,3,287,5,0,0,0,sales,medium
IND41037,52%,82%,2,242,3,0,0,0,sales,medium
IND42521,49%,58%,5,246,3,1,0,0,sales,medium
IND28434,50%,57%,3,219,3,0,0,0,sales,medium
IND33441,86%,94%,3,212,3,0,0,0,sales,medium
IND30440,49%,99%,5,262,2,1,0,0,sales,medium
IND03446,69%,91%,4,128,3,1,0,0,sales,medium
IND31828,96%,100%,3,231,6,0,0,0,sales,medium
IND37812,87%,54%,3,260,2,0,0,0,sales,medium
IND38742,36%,40%,3,160,3,0,0,0,accounting,medium
IND15818,86%,100%,3,166,3,1,0,0,accounting,medium
IND25949,79%,74%,4,222,2,0,0,0,accounting,medium
IND39847,100%,52%,4,171,4,0,0,0,hr,medium
IND26685,88%,88%,3,220,4,0,0,0,hr,medium
IND33740,49%,65%,4,176,3,1,0,0,hr,medium
IND25866,52%,62%,3,160,2,0,0,0,hr,medium
IND12176,76%,78%,3,162,3,0,0,0,technical,medium
IND22017,69%,91%,3,167,2,0,0,0,technical,medium
IND42217,69%,81%,5,217,2,0,0,0,technical,medium
IND14826,75%,58%,3,159,3,0,0,0,technical,medium
IND17506,47%,47%,4,191,3,0,0,0,technical,medium
IND07084,88%,100%,3,125,3,0,0,0,technical,medium
IND22545,49%,43%,5,210,4,1,0,0,technical,medium
IND31938,92%,67%,4,241,3,0,0,0,technical,high
IND12581,24%,48%,4,145,3,1,0,0,technical,high
IND34494,69%,100%,5,237,3,0,0,0,technical,high
IND0901,81%,57%,4,213,4,0,0,0,technical,high
IND41206,61%,48%,4,257,2,0,0,0,support,high
IND29007,75%,86%,6,114,4,0,0,0,support,high
IND06424,69%,86%,4,214,2,0,0,0,support,high
IND20943,53%,49%,3,191,3,0,0,0,support,high
IND013,93%,96%,4,223,3,1,0,0,support,high
IND0962,15%,67%,5,249,5,0,0,0,support,high
IND18399,48%,41%,5,286,3,0,0,0,support,high
IND23240,67%,73%,4,251,3,0,0,0,support,high
IND04923,36%,93%,3,162,5,0,0,0,support,low
IND25462,35%,54%,3,138,4,0,0,0,support,low
IND17381,65%,62%,4,235,3,0,0,0,support,low
IND43088,80%,50%,4,125,3,0,0,0,technical,low
IND11646,97%,96%,5,210,6,1,0,0,technical,low
IND39033,67%,64%,4,136,3,0,0,0,technical,low
IND44651,58%,78%,3,223,3,0,0,0,management,low
IND16151,61%,67%,3,188,5,0,0,0,IT,low
IND32623,97%,66%,4,214,2,1,0,0,IT,low
IND01074,87%,97%,4,160,3,0,0,0,IT,low
IND36803,80%,71%,4,200,2,0,0,0,IT,low
IND03376,91%,55%,3,223,3,0,0,0,IT,low
IND05486,63%,73%,3,272,2,0,0,0,product_mng,low
IND12869,79%,96%,4,170,2,0,0,0,product_mng,low
IND08940,89%,57%,2,235,3,1,0,0,product_mng,low
IND26625,100%,87%,3,274,3,0,0,0,product_mng,medium
IND40975,60%,73%,5,203,2,0,0,0,IT,medium
IND18311,70%,80%,4,236,2,0,0,0,RandD,medium
IND37791,79%,81%,4,203,3,0,0,0,RandD,medium
IND41450,88%,72%,4,249,3,1,0,0,RandD,medium
IND09135,87%,48%,4,133,2,0,0,0,RandD,medium
IND18649,52%,58%,3,203,2,0,0,0,RandD,medium
IND36779,59%,75%,3,168,3,0,0,0,RandD,medium
IND14814,64%,75%,4,172,4,0,0,0,marketing,medium
IND24977,81%,83%,3,177,2,0,0,0,sales,medium
IND35360,87%,57%,3,149,2,0,0,0,accounting,medium
IND01670,74%,61%,3,231,2,0,0,0,support,medium
IND08838,73%,89%,3,226,3,1,0,0,technical,high
IND01595,97%,58%,4,187,4,1,0,0,management,high
IND12592,54%,81%,3,145,2,0,0,0,marketing,high
IND12617,59%,55%,4,138,2,0,0,0,marketing,high
IND13490,99%,95%,3,153,4,0,0,0,marketing,high
IND13863,79%,75%,4,168,3,0,0,0,sales,high
IND19548,96%,37%,3,111,2,0,0,0,sales,high
IND29577,54%,67%,3,154,2,0,0,0,sales,high
IND16825,79%,84%,4,171,3,0,0,0,sales,low
IND25645,64%,79%,3,253,2,0,0,0,sales,low
IND36203,65%,53%,4,160,3,0,0,0,sales,low
IND38707,87%,86%,3,196,4,0,0,0,sales,low
IND34224,70%,59%,4,178,3,0,0,0,sales,low
IND25325,89%,81%,3,268,3,0,0,0,sales,low
IND25664,61%,58%,6,146,3,0,0,0,sales,low
IND30116,90%,49%,4,185,2,0,0,0,sales,low
IND07626,49%,54%,4,247,3,1,0,0,sales,medium
IND14694,85%,97%,4,210,2,0,0,0,sales,medium
IND17297,54%,58%,3,234,3,0,0,0,sales,medium
IND0824,64%,57%,4,271,2,0,0,0,sales,medium
IND24323,81%,77%,5,102,5,0,0,0,sales,medium
IND42296,49%,66%,3,163,3,0,0,0,sales,medium
IND28207,58%,57%,3,144,4,1,0,0,sales,medium
IND34970,62%,49%,3,172,3,0,0,0,sales,medium
IND39507,80%,84%,3,203,3,1,0,0,accounting,medium
IND05718,64%,64%,3,192,3,1,0,0,accounting,medium
IND06567,81%,86%,5,159,2,0,0,0,accounting,medium
IND39486,80%,74%,3,159,2,0,0,0,hr,medium
IND02998,92%,81%,4,206,2,0,0,0,hr,medium
IND04188,66%,98%,4,225,2,1,0,0,hr,medium
IND38376,79%,89%,3,252,2,0,0,0,hr,medium
IND06097,74%,54%,6,113,3,0,0,0,technical,medium
IND07195,79%,74%,3,238,2,0,0,0,technical,medium
IND10829,87%,94%,3,217,3,0,0,0,technical,medium
IND18255,49%,57%,4,145,2,0,0,0,technical,medium
IND30627,30%,44%,5,128,4,1,0,0,technical,medium
IND20684,85%,89%,4,177,3,0,0,0,technical,medium
IND25606,61%,97%,4,256,4,0,0,0,technical,medium
IND26229,68%,55%,3,182,3,1,0,0,technical,medium
IND17864,67%,67%,4,226,2,0,0,0,technical,high
IND34038,63%,73%,5,168,3,0,0,0,technical,low
IND43883,63%,94%,4,145,3,0,0,0,technical,medium
IND07140,50%,88%,4,172,4,0,0,0,support,medium
IND43678,70%,55%,4,233,2,0,0,0,support,medium
IND34101,18%,46%,5,202,4,0,0,0,support,medium
IND28300,77%,55%,5,255,2,0,0,0,support,medium
IND33583,78%,61%,3,257,3,0,0,0,support,medium
IND35039,54%,77%,3,185,3,0,0,0,support,medium
IND21546,90%,69%,3,231,4,0,0,0,support,medium
IND31538,56%,76%,3,207,2,0,0,0,support,medium
IND35006,63%,81%,3,215,3,0,0,0,support,medium
IND40324,68%,75%,5,243,3,1,0,0,support,low
IND15639,96%,54%,3,198,3,0,0,0,support,low
IND19835,85%,87%,6,232,6,0,0,0,technical,low
IND07696,82%,66%,4,150,3,0,0,0,technical,low
IND31722,44%,39%,2,188,3,0,0,0,technical,low
IND37255,86%,97%,4,155,3,0,0,0,management,low
IND29173,56%,68%,3,109,3,0,0,0,IT,low
IND40805,69%,94%,3,170,3,0,0,0,IT,high
IND02117,91%,85%,5,214,2,0,0,0,IT,low
IND20516,99%,94%,3,244,3,0,0,0,IT,high
IND04566,76%,84%,5,137,4,0,0,0,IT,high
IND11673,63%,67%,5,250,2,0,0,0,product_mng,low
IND39256,21%,62%,4,247,3,1,0,0,product_mng,low
IND19690,63%,43%,2,222,4,0,0,0,product_mng,high
IND22407,58%,51%,2,100,2,0,0,0,product_mng,low
IND43322,52%,84%,4,212,3,0,0,0,IT,medium
IND10792,89%,64%,3,184,5,0,0,0,RandD,high
IND10298,81%,81%,4,177,3,0,0,0,RandD,medium
IND04407,62%,73%,3,138,3,0,0,0,RandD,medium
IND13161,83%,50%,4,167,3,1,0,0,RandD,medium
IND01334,85%,99%,3,201,3,0,0,0,RandD,medium
IND02224,52%,61%,5,162,3,0,0,0,marketing,high
IND19096,57%,97%,5,126,5,0,0,0,sales,medium
IND36312,93%,100%,4,145,3,0,0,0,accounting,medium
IND43817,78%,89%,3,211,3,0,0,0,support,medium
IND07221,65%,59%,3,167,2,0,0,0,technical,high
IND21713,42%,74%,5,256,6,0,0,0,management,medium
IND31826,22%,61%,6,237,5,0,0,0,marketing,high
IND03450,71%,96%,5,135,4,1,0,0,marketing,low
IND19029,44%,68%,5,209,4,0,0,0,marketing,medium
IND03081,60%,52%,4,190,3,0,0,0,sales,medium
IND42881,68%,61%,3,134,4,0,0,0,sales,medium
IND08000,53%,41%,2,148,2,1,0,0,sales,medium
IND16853,80%,82%,4,202,3,0,0,0,sales,low
IND37409,97%,82%,4,176,2,0,0,0,sales,low
IND06527,47%,47%,2,221,6,0,0,0,sales,low
IND09532,96%,93%,3,156,3,0,0,0,sales,low
IND12338,81%,45%,6,98,3,0,0,0,sales,low
IND0603,86%,65%,4,134,4,0,0,0,sales,low
IND10662,59%,82%,4,203,4,1,0,0,sales,low
IND23248,53%,97%,3,189,3,0,0,0,sales,low
IND09584,57%,86%,3,258,2,0,0,0,sales,low
IND09620,70%,48%,4,237,3,0,0,0,sales,low
IND43735,58%,59%,4,224,3,0,0,0,sales,high
IND12659,43%,86%,5,125,3,1,0,0,sales,low
IND38952,92%,82%,4,207,4,0,0,0,sales,low
IND07747,24%,70%,5,194,3,0,0,0,sales,low
IND18564,67%,52%,3,273,3,0,0,0,sales,low
IND07813,68%,84%,3,209,3,0,0,0,sales,high
IND27916,54%,75%,3,181,3,0,0,0,accounting,low
IND33147,73%,63%,3,172,4,1,0,0,accounting,low
IND35318,59%,41%,4,139,3,0,0,0,accounting,low
IND15200,22%,64%,6,260,4,0,0,0,hr,high
IND43635,49%,83%,3,168,4,1,0,0,hr,low
IND16538,91%,100%,6,242,3,1,0,0,hr,medium
IND11815,18%,97%,4,206,3,0,0,0,hr,high
IND23324,71%,41%,5,107,4,0,0,0,technical,medium
IND41628,56%,66%,5,216,2,0,0,0,technical,high
IND02225,84%,62%,4,152,3,0,0,0,technical,medium
IND08862,59%,49%,5,122,5,0,0,0,technical,medium
IND10008,88%,62%,4,138,3,0,0,0,technical,medium
IND19395,80%,52%,3,182,2,0,0,0,technical,medium
IND23332,53%,63%,3,205,2,0,0,0,technical,medium
IND20970,53%,83%,3,267,4,0,0,0,technical,medium
IND06201,30%,67%,3,150,2,0,0,0,technical,medium
IND09760,91%,70%,4,134,2,0,0,0,technical,medium
IND18686,32%,66%,5,116,5,1,0,0,technical,high
IND31481,73%,87%,3,181,3,0,0,0,support,low
IND24035,87%,54%,3,268,3,0,0,0,support,medium
IND43703,57%,73%,3,129,3,0,0,0,support,medium
IND04202,62%,94%,3,151,4,0,0,0,support,medium
IND14973,55%,91%,3,243,4,0,0,0,support,medium
IND17669,93%,57%,5,143,2,0,0,0,support,medium
IND14692,30%,47%,6,156,2,1,0,0,support,medium
IND02839,57%,70%,3,210,2,0,0,0,support,medium
IND12006,90%,85%,4,279,6,0,0,0,support,medium
IND02597,83%,79%,4,270,3,1,0,0,support,medium
IND23498,38%,64%,5,160,3,0,0,0,support,high
IND36646,97%,95%,4,173,2,0,0,0,technical,low
IND08219,70%,100%,4,261,3,0,0,0,technical,low
IND11198,26%,73%,4,178,6,0,0,0,technical,low
IND19887,58%,58%,3,122,3,0,0,0,management,high
IND01522,69%,57%,5,227,4,0,0,0,IT,low
IND07205,88%,60%,2,168,3,0,0,0,IT,low
IND19935,57%,91%,4,252,4,0,0,0,IT,low
IND25932,94%,80%,5,170,4,0,0,0,IT,high
IND03804,94%,58%,3,135,3,0,0,0,IT,low
IND05662,46%,49%,5,286,5,0,0,0,product_mng,low
IND25544,49%,57%,2,213,3,1,0,0,product_mng,low
IND39660,96%,100%,5,148,3,0,0,0,product_mng,low
IND05753,29%,95%,5,117,4,0,0,0,product_mng,low
IND08982,94%,69%,3,164,2,0,0,0,IT,low
IND08724,56%,64%,3,262,2,1,0,0,RandD,low
IND24937,18%,49%,5,250,5,1,0,0,RandD,medium
IND14487,84%,83%,4,222,3,0,0,0,RandD,medium
IND02567,58%,96%,3,192,4,0,0,0,RandD,medium
IND24496,21%,60%,5,151,6,0,0,0,RandD,medium
IND24810,59%,53%,4,216,2,0,0,0,marketing,medium
IND31885,66%,65%,3,234,2,0,0,0,marketing,medium
IND13402,58%,82%,4,268,3,0,0,0,sales,medium
IND21407,66%,49%,4,194,5,0,0,0,accounting,medium
IND40932,56%,78%,3,200,2,0,0,0,support,medium
IND33260,92%,78%,3,194,3,0,0,0,technical,medium
IND40784,56%,69%,3,176,3,0,0,0,management,medium
IND43658,57%,59%,4,158,3,0,0,0,marketing,medium
IND22906,99%,79%,3,271,4,0,0,0,marketing,high
IND13738,76%,93%,4,187,4,0,0,0,marketing,low
IND03293,78%,91%,4,202,2,0,0,0,sales,medium
IND22372,99%,48%,5,202,2,0,0,0,sales,medium
IND30966,71%,95%,6,204,3,1,0,0,sales,medium
IND35764,51%,96%,4,204,3,1,0,0,sales,medium
IND39110,88%,82%,3,244,3,0,0,0,sales,low
IND15533,96%,83%,3,234,3,0,0,0,sales,low
IND24266,90%,64%,4,217,3,0,0,0,sales,low
IND26710,77%,51%,4,142,4,0,0,0,sales,low
IND37567,95%,50%,4,186,3,1,0,0,sales,low
IND39004,85%,67%,3,267,2,1,0,0,sales,low
IND35567,46%,79%,2,108,3,0,0,0,sales,low
IND13127,57%,95%,3,274,4,0,0,0,sales,low
IND17075,93%,100%,3,148,4,0,0,0,sales,low
IND24312,78%,68%,5,168,3,0,0,0,sales,low
IND01811,68%,100%,4,185,2,1,0,0,sales,low
IND10017,83%,78%,3,257,2,0,0,0,sales,low
IND07390,56%,51%,5,256,4,1,0,0,sales,low
IND12448,93%,78%,2,188,2,0,0,0,sales,low
IND36864,13%,53%,6,173,4,0,0,0,sales,low
IND36969,71%,99%,5,208,2,1,0,0,accounting,low
IND13526,98%,74%,4,202,3,0,0,0,accounting,low
IND15138,83%,82%,3,134,3,0,0,0,accounting,low
IND16105,78%,65%,3,154,2,0,0,0,hr,low
IND34115,35%,58%,3,103,3,0,0,0,hr,low
IND14698,67%,55%,4,256,6,0,0,0,hr,low
IND27251,86%,88%,4,274,3,0,0,0,hr,medium
IND09806,33%,61%,2,163,3,0,0,0,technical,medium
IND11920,30%,86%,6,232,3,0,0,0,technical,medium
IND03281,75%,63%,4,268,3,0,0,0,technical,medium
IND27197,80%,98%,3,209,3,0,0,0,technical,medium
IND34787,98%,53%,5,238,3,0,0,0,technical,medium
IND0982,72%,48%,3,155,2,0,0,0,technical,medium
IND15438,82%,52%,5,270,3,0,0,0,technical,medium
IND06730,91%,59%,3,134,2,1,0,0,technical,medium
IND11501,84%,78%,3,221,3,1,0,0,technical,medium
IND25135,95%,74%,4,258,3,0,0,0,technical,medium
IND34560,53%,51%,6,272,5,0,0,0,technical,medium
IND44447,50%,50%,4,184,3,0,0,0,support,high
IND11333,36%,95%,6,276,2,0,0,0,support,low
IND37623,33%,38%,4,186,3,0,0,0,support,medium
IND28092,38%,47%,3,189,5,0,0,0,support,medium
IND39673,70%,90%,3,224,3,0,0,0,support,medium
IND02095,44%,45%,6,237,6,0,0,0,support,medium
IND05274,32%,66%,3,144,2,0,0,0,support,low
IND27038,63%,93%,6,171,3,1,0,0,support,low
IND08544,56%,54%,3,232,2,0,0,0,support,low
IND10539,56%,78%,4,193,2,1,0,0,support,low
IND13544,81%,78%,3,166,2,0,0,0,support,low
IND24080,89%,75%,3,167,2,0,0,0,technical,low
IND29185,63%,87%,2,101,3,0,0,0,technical,low
IND32417,64%,66%,5,266,3,0,0,0,technical,low
IND43599,46%,53%,3,135,2,0,0,0,management,low
IND10071,76%,56%,4,137,3,0,0,0,IT,low
IND08528,99%,71%,3,191,3,0,0,0,IT,low
IND40247,85%,76%,4,262,2,0,0,0,IT,low
IND22423,78%,99%,3,174,3,0,0,0,IT,low
IND25405,91%,56%,4,241,2,0,0,0,IT,low
IND32028,16%,57%,5,144,4,1,0,0,product_mng,low
IND44151,71%,57%,3,218,3,0,0,0,product_mng,low
IND17149,92%,68%,5,210,2,0,0,0,product_mng,low
IND08912,21%,98%,6,208,5,1,0,0,product_mng,low
IND10380,74%,60%,3,232,3,0,0,0,IT,low
IND28741,76%,60%,3,140,2,0,0,0,RandD,low
IND23462,62%,95%,3,189,4,0,0,0,RandD,low
IND29102,100%,61%,5,264,3,0,0,0,RandD,medium
IND31397,67%,54%,5,157,2,0,0,0,RandD,medium
IND32229,81%,87%,4,161,2,0,0,0,RandD,medium
IND11722,84%,69%,4,149,3,0,0,0,marketing,medium
IND26132,84%,99%,3,144,4,0,0,0,sales,medium
IND41753,97%,97%,4,242,2,0,0,0,accounting,medium
IND26363,70%,50%,6,214,5,0,0,0,support,medium
IND35465,52%,74%,4,174,3,0,0,0,technical,medium
IND01953,46%,88%,5,169,3,0,0,0,management,medium
IND13023,100%,87%,4,268,2,0,0,0,marketing,medium
IND07622,91%,58%,3,257,3,0,0,0,marketing,medium
IND15298,16%,69%,4,187,5,0,0,0,marketing,medium
IND29934,58%,62%,5,270,2,0,0,0,sales,high
IND23795,75%,61%,5,173,4,0,0,0,sales,low
IND28243,96%,62%,6,193,4,0,0,0,sales,medium
IND29126,92%,78%,4,212,2,0,0,0,sales,medium
IND06328,35%,63%,3,156,3,0,0,0,sales,medium
IND31527,56%,96%,3,244,3,0,0,0,sales,medium
IND02406,27%,96%,3,255,4,0,0,0,sales,low
IND02451,66%,72%,5,152,3,1,0,0,sales,low
IND23350,66%,98%,4,163,3,1,0,0,sales,low
IND26838,98%,69%,3,150,2,0,0,0,sales,low
IND38007,51%,58%,4,169,2,0,0,0,sales,low
IND34592,51%,83%,3,133,3,0,0,0,sales,low
IND41607,53%,94%,4,202,3,1,0,0,sales,low
IND43253,69%,70%,4,169,2,0,0,0,sales,low
IND01304,66%,74%,4,270,2,1,0,0,sales,low
IND14813,89%,76%,3,251,2,1,0,0,sales,low
IND28276,74%,64%,3,267,5,0,0,0,sales,low
IND17268,82%,75%,4,224,3,0,0,0,sales,low
IND10431,66%,90%,3,250,2,0,0,0,sales,low
IND35266,59%,97%,3,258,2,0,0,0,accounting,low
IND41482,13%,65%,2,209,5,0,0,0,accounting,low
IND11328,68%,74%,4,215,3,0,0,0,accounting,low
IND27639,50%,81%,3,183,3,0,0,0,hr,low
IND32016,60%,82%,3,143,3,0,0,0,hr,low
IND27005,87%,98%,3,174,3,0,0,0,hr,low
IND43989,51%,89%,6,170,4,0,0,0,hr,low
IND41461,78%,63%,3,202,2,0,0,0,technical,low
IND08924,66%,96%,4,160,2,0,0,0,technical,medium
IND15241,72%,73%,5,211,2,0,0,0,technical,medium
IND25856,57%,98%,3,236,3,1,0,0,technical,medium
IND01593,50%,49%,4,236,3,0,0,0,technical,medium
IND39183,72%,62%,4,252,2,1,0,0,technical,medium
IND22966,41%,48%,3,155,2,1,0,0,technical,medium
IND07690,55%,65%,5,138,2,0,0,0,technical,medium
IND25327,49%,94%,4,195,3,1,0,0,technical,medium
IND30885,80%,94%,3,150,3,0,0,0,technical,medium
IND09799,78%,51%,3,172,3,0,0,0,technical,medium
IND12022,69%,56%,3,240,2,0,0,0,support,medium
IND38151,83%,98%,3,229,6,0,0,0,support,medium
IND14528,89%,73%,3,169,3,0,0,0,support,high
IND31233,94%,82%,3,246,3,0,0,0,support,low
IND39298,51%,53%,4,260,2,1,0,0,support,medium
IND08969,89%,90%,4,101,6,0,0,0,support,medium
IND27904,99%,69%,3,190,3,0,0,0,support,medium
IND09751,79%,66%,3,154,4,0,0,0,support,medium
IND06957,98%,97%,4,196,4,0,0,0,support,low
IND18160,98%,97%,3,209,3,0,0,0,support,low
IND26524,97%,67%,4,223,3,0,0,0,support,low
IND41805,71%,71%,4,221,3,0,0,0,technical,low
IND15999,49%,60%,4,141,3,0,0,0,technical,low
IND16936,72%,71%,3,135,3,0,0,0,technical,low
IND34056,58%,61%,2,191,3,1,0,0,management,low
IND44538,65%,100%,4,195,3,0,0,0,IT,low
IND40704,18%,55%,5,217,4,0,0,0,IT,low
IND14039,83%,99%,4,184,3,0,0,0,IT,low
IND24784,20%,76%,5,188,3,0,0,0,IT,low
IND27847,96%,93%,6,240,6,0,0,0,IT,low
IND31967,59%,69%,4,226,3,0,0,0,product_mng,low
IND11212,97%,99%,3,196,3,0,0,0,product_mng,low
IND07235,14%,99%,6,251,4,0,0,0,product_mng,low
IND26151,75%,96%,4,150,2,0,0,0,product_mng,low
IND36202,71%,63%,3,249,3,0,0,0,IT,low
IND05638,84%,52%,4,251,3,0,0,0,RandD,low
IND0649,57%,75%,5,252,3,0,0,0,RandD,medium
IND13571,46%,55%,5,261,5,0,0,0,RandD,medium
IND14112,77%,94%,4,225,2,0,0,0,RandD,medium
IND17191,44%,65%,2,151,3,0,0,0,RandD,medium
IND27041,68%,59%,4,147,2,0,0,0,marketing,medium
IND01121,94%,58%,4,159,3,0,0,0,sales,medium
IND40656,73%,91%,4,241,2,1,0,0,accounting,medium
IND02435,51%,50%,5,176,5,0,0,0,support,medium
IND38219,93%,87%,4,218,4,0,0,0,technical,medium
IND13382,74%,100%,4,219,3,0,0,0,management,medium
IND30757,82%,90%,3,227,3,0,0,0,marketing,medium
IND40772,86%,91%,4,182,2,0,0,0,marketing,medium
IND07825,99%,86%,4,196,2,1,0,0,marketing,high
IND19034,58%,86%,4,257,3,0,0,0,sales,low
IND23461,96%,60%,5,182,5,0,0,0,sales,medium
IND18395,72%,67%,4,192,3,0,0,0,sales,medium
IND30743,23%,94%,4,142,4,0,0,0,sales,medium
IND31663,99%,79%,4,172,2,0,0,0,sales,medium
IND42657,95%,58%,4,188,3,0,0,0,sales,low
IND12682,75%,55%,5,281,3,1,0,0,sales,low
IND14262,95%,54%,4,255,2,0,0,0,sales,low
IND23732,97%,84%,3,223,3,0,0,0,sales,low
IND29318,98%,86%,2,219,4,0,0,0,sales,low
IND08855,79%,98%,3,195,2,0,0,0,sales,low
IND44925,54%,91%,2,156,3,0,0,0,sales,low
IND09230,51%,51%,5,259,4,0,0,0,sales,low
IND10905,83%,91%,4,266,3,1,0,0,sales,low
IND10281,60%,70%,3,147,2,0,0,0,sales,low
IND22665,58%,83%,4,207,3,0,0,0,sales,low
IND15485,55%,68%,3,185,2,0,0,0,sales,low
IND04394,50%,64%,5,195,2,0,0,0,sales,low
IND41339,46%,41%,6,148,4,0,0,0,sales,low
IND25631,61%,82%,3,157,2,0,0,0,accounting,low
IND41550,91%,98%,4,146,3,0,0,0,accounting,low
IND26593,50%,94%,3,262,4,0,0,0,accounting,low
IND30383,75%,82%,3,169,3,0,0,0,hr,low
